id,name,category,phone,removal_reason,lat,lng,map_link
biz_atlas_1789777425182_ofvk9,Villa Megoo,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9735102,31.1091379,"https://www.google.com/maps?q=29.9735102,31.1091379"
biz_atlas_1789777423755_stj7d,دار مسنين الفردوس,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97258,31.104277,"https://www.google.com/maps?q=29.97258,31.104277"
biz_atlas_1789777423592_sy17b,دار الفردوس,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97258,31.104277,"https://www.google.com/maps?q=29.97258,31.104277"
biz_atlas_1789777371860_l7u40,Trickaya Warehouse,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9825698,31.1135534,"https://www.google.com/maps?q=29.9825698,31.1135534"
biz_atlas_1789777371730_437wn,موقف باص هضبة الهرم,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9809408,31.1126257,"https://www.google.com/maps?q=29.9809408,31.1126257"
biz_atlas_1789777370741_kash8,حلويات حلب الشهباء,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9812043,31.1060258,"https://www.google.com/maps?q=29.9812043,31.1060258"
biz_atlas_1789777370471_0sbbd,فيفو,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.981419,31.106087,"https://www.google.com/maps?q=29.981419,31.106087"
biz_atlas_1789777370316_lhpwa,M&H Coiffure,صالونات ومراكز تجميل وعناية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9815487,31.1060072,"https://www.google.com/maps?q=29.9815487,31.1060072"
biz_atlas_1789777369201_wog66,Nada hdaaay2,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9838982,31.1051526,"https://www.google.com/maps?q=29.9838982,31.1051526"
biz_atlas_1789777369080_0o9vx,Safari VIP. Pyramids,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777368984_8plo9,شركة الاهرام الحاج سنوسي عويان,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777368885_l6g4p,اولاد رزق الميكانيكي,ورش وصيانة وخدمات حرفية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777368340_vqfgy,New Happy Baby Nursery,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9762118,31.1108531,"https://www.google.com/maps?q=29.9762118,31.1108531"
biz_atlas_1789777368108_sdktw,عبد الرحمن احمد,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.972997,31.1128803,"https://www.google.com/maps?q=29.972997,31.1128803"
biz_atlas_1789777367122_dypmc,معامل رويال لاب Royal Lab,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9775802,31.1119513,"https://www.google.com/maps?q=29.9775802,31.1119513"
biz_atlas_1789777366901_boh5a,ناني لايجار فساتين السهرة و التجميل,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9741849,31.1064109,"https://www.google.com/maps?q=29.9741849,31.1064109"
biz_atlas_1789777366801_gjlbd,Home 121,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9750582,31.105401,"https://www.google.com/maps?q=29.9750582,31.105401"
biz_atlas_1789777366209_55dxq,162D-Hayat pyramids,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9748707,31.1054802,"https://www.google.com/maps?q=29.9748707,31.1054802"
biz_atlas_1789777365929_e3omq,GROVE STREET,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9745476,31.1060919,"https://www.google.com/maps?q=29.9745476,31.1060919"
biz_atlas_1789777365098_3id7p,حضانة cute kids,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9775332,31.1044604,"https://www.google.com/maps?q=29.9775332,31.1044604"
biz_atlas_1789777364515_zr2yw,Asghar Child Academy,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9720264,31.1026626,"https://www.google.com/maps?q=29.9720264,31.1026626"
biz_atlas_1789777275896_fzdy0,Trickaya Warehouse,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9825698,31.1135534,"https://www.google.com/maps?q=29.9825698,31.1135534"
biz_atlas_1789777275733_oh13m,موقف باص هضبة الهرم,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9809408,31.1126257,"https://www.google.com/maps?q=29.9809408,31.1126257"
biz_atlas_1789777274756_ewqvf,حلويات حلب الشهباء,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9812043,31.1060258,"https://www.google.com/maps?q=29.9812043,31.1060258"
biz_atlas_1789777274214_4oli4,فيفو,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.981419,31.106087,"https://www.google.com/maps?q=29.981419,31.106087"
biz_atlas_1789777273661_bu8tb,M&H Coiffure,صالونات ومراكز تجميل وعناية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9815487,31.1060072,"https://www.google.com/maps?q=29.9815487,31.1060072"
biz_atlas_1789777273033_k72g7,Nada hdaaay2,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9838982,31.1051526,"https://www.google.com/maps?q=29.9838982,31.1051526"
biz_atlas_1789777272792_cjfup,Safari VIP. Pyramids,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777272702_i81n5,شركة الاهرام الحاج سنوسي عويان,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777272610_owxp6,اولاد رزق الميكانيكي,ورش وصيانة وخدمات حرفية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777271838_8236r,New Happy Baby Nursery,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9762118,31.1108531,"https://www.google.com/maps?q=29.9762118,31.1108531"
biz_atlas_1789777271676_hnhr8,عبد الرحمن احمد,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.972997,31.1128803,"https://www.google.com/maps?q=29.972997,31.1128803"
biz_atlas_1789777271190_xg480,معامل رويال لاب Royal Lab,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9775802,31.1119513,"https://www.google.com/maps?q=29.9775802,31.1119513"
biz_atlas_1789777270570_tu2h2,حضانة cute kids,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9775332,31.1044604,"https://www.google.com/maps?q=29.9775332,31.1044604"
biz_atlas_1789777270307_mcpd8,Asghar Child Academy,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9720264,31.1026626,"https://www.google.com/maps?q=29.9720264,31.1026626"
biz_atlas_1789777234354_du8x9,مدينة الرماية بجوار المتحف المصري,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9837475,31.1179486,"https://www.google.com/maps?q=29.9837475,31.1179486"
biz_atlas_1789777234152_ze213,The stylist H,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.983425,31.11586,"https://www.google.com/maps?q=29.983425,31.11586"
biz_atlas_1789777232917_9roth,محل دهب للعطور ومستلزمات الشيله,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.984197,31.1084759,"https://www.google.com/maps?q=29.984197,31.1084759"
biz_atlas_1789777232742_ofr09,كلاود بلبن حدائق الاهرام,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9844665,31.1083202,"https://www.google.com/maps?q=29.9844665,31.1083202"
biz_atlas_1789777232335_bxyxi,دهب للعطور ومستلزمات الشيله,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9842264,31.1085442,"https://www.google.com/maps?q=29.9842264,31.1085442"
biz_atlas_1789777231631_po1xz,Nada hdaaay2,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9838982,31.1051526,"https://www.google.com/maps?q=29.9838982,31.1051526"
biz_atlas_1789777231541_x5f3w,شامي,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9777088,31.1124261,"https://www.google.com/maps?q=29.9777088,31.1124261"
biz_atlas_1789777231100_hlzcm,Arab African International Bank ATM,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801786,31.1161523,"https://www.google.com/maps?q=29.9801786,31.1161523"
biz_atlas_1789777231023_rk6gw,Blue Bus Al-Remaya,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801594,31.1161314,"https://www.google.com/maps?q=29.9801594,31.1161314"
biz_atlas_1789777230948_1eb7h,مكتب شئون ظباط الجيزة,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9799735,31.1153954,"https://www.google.com/maps?q=29.9799735,31.1153954"
biz_atlas_1789777230871_3n3mo,Magda Mousa’s Stadium – MLS,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9792464,31.1178799,"https://www.google.com/maps?q=29.9792464,31.1178799"
biz_atlas_1789777230720_6jeuk,سلم تجنيد الجيزه,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.978101,31.1138267,"https://www.google.com/maps?q=29.978101,31.1138267"
biz_atlas_1789777230619_n8soa,محطة ركاب,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9783647,31.1141523,"https://www.google.com/maps?q=29.9783647,31.1141523"
biz_atlas_1789777230532_ut90n,منافذ قطاع المركزية جهاز مستقبل مصر,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9794225,31.1163785,"https://www.google.com/maps?q=29.9794225,31.1163785"
biz_atlas_1789777230140_suk1f,معامل رويال لاب Royal Lab,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9775802,31.1119513,"https://www.google.com/maps?q=29.9775802,31.1119513"
biz_atlas_1789777229591_y40zd,Pyramids Roof & Private Studio,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9773846,31.1089515,"https://www.google.com/maps?q=29.9773846,31.1089515"
biz_atlas_1789777229359_z54p8,محل بدل رجالي,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9773186,31.1087909,"https://www.google.com/maps?q=29.9773186,31.1087909"
biz_atlas_1789777229210_dh908,The Pink Shop,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9773543,31.1088083,"https://www.google.com/maps?q=29.9773543,31.1088083"
biz_atlas_1789777228598_ryrlt,مطعم ارض السمر للمأكولات السودانية والمصرية والشرقية,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9774229,31.1088402,"https://www.google.com/maps?q=29.9774229,31.1088402"
biz_atlas_1789777228069_yptmu,حضانة cute kids,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9775332,31.1044604,"https://www.google.com/maps?q=29.9775332,31.1044604"
biz_atlas_1789777202420_sjmzl,Body waleed,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9857121,31.1213355,"https://www.google.com/maps?q=29.9857121,31.1213355"
biz_atlas_1789777202230_mralc,Mensh’s st,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9874922,31.1198859,"https://www.google.com/maps?q=29.9874922,31.1198859"
biz_atlas_1789777202126_ooksx,١٩٧ رماية,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.986434,31.1193172,"https://www.google.com/maps?q=29.986434,31.1193172"
biz_atlas_1789777202027_qgjlt,Cayan law office,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9872001,31.1202184,"https://www.google.com/maps?q=29.9872001,31.1202184"
biz_atlas_1789777201926_t40k9,حورس,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.986147,31.120554,"https://www.google.com/maps?q=29.986147,31.120554"
biz_atlas_1789777201126_jx13l,حضانة مودي هوم,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9853639,31.1124685,"https://www.google.com/maps?q=29.9853639,31.1124685"
biz_atlas_1789777200557_bwvh1,فلاور Flower,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9864892,31.1135096,"https://www.google.com/maps?q=29.9864892,31.1135096"
biz_atlas_1789777200460_o141p,Flower للمنظفات,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9866875,31.1133906,"https://www.google.com/maps?q=29.9866875,31.1133906"
biz_atlas_1789777200361_0jnzs,سوبر ماركت الحمد,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9866856,31.1133769,"https://www.google.com/maps?q=29.9866856,31.1133769"
biz_atlas_1789777199711_7axbq,الجمعية النسائية لتحسين الصحة,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9818059,31.1224526,"https://www.google.com/maps?q=29.9818059,31.1224526"
biz_atlas_1789777199448_g1ggl,كشك ليلة القدر,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9812877,31.1182842,"https://www.google.com/maps?q=29.9812877,31.1182842"
biz_atlas_1789777199278_mkq3k,Magda Mousa’s Stadium – MLS,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9792464,31.1178799,"https://www.google.com/maps?q=29.9792464,31.1178799"
biz_atlas_1789777199197_4nmkx,Gate 2 – MLS Campus,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9808347,31.1192143,"https://www.google.com/maps?q=29.9808347,31.1192143"
biz_atlas_1789777199102_i35si,Misr International School,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9803141,31.119126,"https://www.google.com/maps?q=29.9803141,31.119126"
biz_atlas_1789777198926_mn93w,Kids Sports Courts – MLS,أندية وجيم وصالات رياضية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801512,31.119775,"https://www.google.com/maps?q=29.9801512,31.119775"
biz_atlas_1789777198842_evo2h,School Canteen – MLS Campus,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9796312,31.1194723,"https://www.google.com/maps?q=29.9796312,31.1194723"
biz_atlas_1789777198667_wn74x,Gate 3 – MLS Campus,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9804375,31.1182969,"https://www.google.com/maps?q=29.9804375,31.1182969"
biz_atlas_1789777198583_k7lgg,Blue Bus Al-Remaya,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801594,31.1161314,"https://www.google.com/maps?q=29.9801594,31.1161314"
biz_atlas_1789777198391_uxozn,Main Gate 1 – MLS Campus,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9807125,31.1209844,"https://www.google.com/maps?q=29.9807125,31.1209844"
biz_atlas_1789777198308_4n21b,البوابة الثانية لمدينة ضباط الرماية,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9826434,31.1208984,"https://www.google.com/maps?q=29.9826434,31.1208984"
biz_atlas_1789777197762_uttgd,محطة ركاب,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9783647,31.1141523,"https://www.google.com/maps?q=29.9783647,31.1141523"
biz_atlas_1789777197004_j9yd8,موقف باص هضبة الهرم,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9809408,31.1126257,"https://www.google.com/maps?q=29.9809408,31.1126257"
biz_atlas_1789777196890_610kd,Giza pyramids besaid big museum and more service amazing location in Cairo besides all things,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.978426,31.1119022,"https://www.google.com/maps?q=29.978426,31.1119022"
biz_atlas_1789777196789_800jf,عبدالوهاب كهرباء وكمرات مرقبه,ورش وصيانة وخدمات حرفية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9788239,31.1117276,"https://www.google.com/maps?q=29.9788239,31.1117276"
biz_atlas_1789777196709_1g34x,محطه محولات هضبه الاهرام 1,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9798646,31.1122341,"https://www.google.com/maps?q=29.9798646,31.1122341"
biz_atlas_1789777159097_c12h4,Body waleed,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9857121,31.1213355,"https://www.google.com/maps?q=29.9857121,31.1213355"
biz_atlas_1789777158950_e8mdr,First Row to Pyramids Studio,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.988741,31.1257629,"https://www.google.com/maps?q=29.988741,31.1257629"
biz_atlas_1789777158570_oeqmz,Bet Tifa,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9853084,31.1206261,"https://www.google.com/maps?q=29.9853084,31.1206261"
biz_atlas_1789777157485_ybyo7,ستايل للتكييف و التبريد,ورش وصيانة وخدمات حرفية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9874584,31.1162632,"https://www.google.com/maps?q=29.9874584,31.1162632"
biz_atlas_1789777157203_14u2w,سوبر ماركت المدينة المنورة,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9874584,31.1162632,"https://www.google.com/maps?q=29.9874584,31.1162632"
biz_atlas_1789777155954_roh98,شركة GOLDEN BULL للمقاولات العامة والخدمات البترولية,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9834678,31.1241425,"https://www.google.com/maps?q=29.9834678,31.1241425"
biz_atlas_1789777155666_6wgp8,Tawlif,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9833871,31.1240934,"https://www.google.com/maps?q=29.9833871,31.1240934"
biz_atlas_1789777155365_sic96,Jaskinia ptasia,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9784403,31.124368,"https://www.google.com/maps?q=29.9784403,31.124368"
biz_atlas_1789777155214_ivj2o,جمعية تحسين الصحة,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9827575,31.1231699,"https://www.google.com/maps?q=29.9827575,31.1231699"
biz_atlas_1789777154640_e8k8w,الجمعية النسائية لتحسين الصحة,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9818059,31.1224526,"https://www.google.com/maps?q=29.9818059,31.1224526"
biz_atlas_1789777154519_htu6c,البوابة الثانية لمدينة ضباط الرماية,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9826434,31.1208984,"https://www.google.com/maps?q=29.9826434,31.1208984"
biz_atlas_1789777154250_an3pb,Misr International School,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9803141,31.119126,"https://www.google.com/maps?q=29.9803141,31.119126"
biz_atlas_1789777154027_99cus,Magda Mousa’s Stadium – MLS,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9792464,31.1178799,"https://www.google.com/maps?q=29.9792464,31.1178799"
biz_atlas_1789777153923_cwxgj,كشك ليلة القدر,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9812877,31.1182842,"https://www.google.com/maps?q=29.9812877,31.1182842"
biz_atlas_1789777153597_7r1e0,Gate 3 – MLS Campus,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9804375,31.1182969,"https://www.google.com/maps?q=29.9804375,31.1182969"
biz_atlas_1789777153492_3rtek,مكتب شئون ظباط الجيزة,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9799735,31.1153954,"https://www.google.com/maps?q=29.9799735,31.1153954"
biz_atlas_1789777153319_6tbiv,منافذ قطاع المركزية جهاز مستقبل مصر,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9794225,31.1163785,"https://www.google.com/maps?q=29.9794225,31.1163785"
biz_atlas_1789777153142_1n6za,Blue Bus Al-Remaya,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801594,31.1161314,"https://www.google.com/maps?q=29.9801594,31.1161314"
biz_atlas_1789777153051_hdpeu,Arab African International Bank ATM,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801786,31.1161523,"https://www.google.com/maps?q=29.9801786,31.1161523"
biz_atlas_1789777152865_uisqu,Main Gate 1 – MLS Campus,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9807125,31.1209844,"https://www.google.com/maps?q=29.9807125,31.1209844"
biz_atlas_1789777152759_n4w01,سلم تجنيد الجيزه,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.978101,31.1138267,"https://www.google.com/maps?q=29.978101,31.1138267"
biz_atlas_1789777152670_30wzw,موقف باص هضبة الهرم,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9809408,31.1126257,"https://www.google.com/maps?q=29.9809408,31.1126257"
biz_atlas_1789777119904_z7f6x,نايت كلوب وديسكو مطعم ومسرح منوعات,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9891974,31.1288734,"https://www.google.com/maps?q=29.9891974,31.1288734"
biz_atlas_1789777119799_czpbu,بتاع كاوتش,ورش وصيانة وخدمات حرفية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9889485,31.1285574,"https://www.google.com/maps?q=29.9889485,31.1285574"
biz_atlas_1789777119641_esfyv,(الحلو سوبر ماركت).,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.989017,31.128452,"https://www.google.com/maps?q=29.989017,31.128452"
biz_atlas_1789777119175_2g1dz,ADHAM'S INN,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9902706,31.1268902,"https://www.google.com/maps?q=29.9902706,31.1268902"
biz_atlas_1789777118778_89mz6,First Row to Pyramids Studio,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.988741,31.1257629,"https://www.google.com/maps?q=29.988741,31.1257629"
biz_atlas_1789777118627_j9hr4,Eltelal Group,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9915342,31.1274884,"https://www.google.com/maps?q=29.9915342,31.1274884"
