id,name,category,phone,lat,lng,google_maps_link,reason_for_removal,kept_original_id
biz_atlas_1789777156692_j6dim,Heliopolis,كافيهات ومقاهي ومشروبات,01000000000,29.9877924,31.1193816,"https://www.google.com/maps?q=29.9877924,31.1193816",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201682_3nwa9],biz_atlas_1789777201682_3nwa9
biz_atlas_1789777116650_cda8x,Heliopolis,كافيهات ومقاهي ومشروبات,01000000000,29.9877924,31.1193816,"https://www.google.com/maps?q=29.9877924,31.1193816",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201682_3nwa9],biz_atlas_1789777201682_3nwa9
biz_atlas_1789777075397_2vj7f,Heliopolis,كافيهات ومقاهي ومشروبات,01000000000,29.9877924,31.1193816,"https://www.google.com/maps?q=29.9877924,31.1193816",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201682_3nwa9],biz_atlas_1789777201682_3nwa9
biz_atlas_1789777028580_c93ua,Heliopolis,كافيهات ومقاهي ومشروبات,01000000000,29.9877924,31.1193816,"https://www.google.com/maps?q=29.9877924,31.1193816",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201682_3nwa9],biz_atlas_1789777201682_3nwa9
biz_atlas_1789776056621_2ke5a,Heliopolis,كافيهات ومقاهي ومشروبات,01000000000,29.9877924,31.1193816,"https://www.google.com/maps?q=29.9877924,31.1193816",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201682_3nwa9],biz_atlas_1789777201682_3nwa9
biz_atlas_1789775968247_ppfy7,Heliopolis,كافيهات ومقاهي ومشروبات,01000000000,29.9877924,31.1193816,"https://www.google.com/maps?q=29.9877924,31.1193816",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201682_3nwa9],biz_atlas_1789777201682_3nwa9
biz_atlas_1789775938461_inzoc,Heliopolis,كافيهات ومقاهي ومشروبات,01000000000,29.9877924,31.1193816,"https://www.google.com/maps?q=29.9877924,31.1193816",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201682_3nwa9],biz_atlas_1789777201682_3nwa9
biz_atlas_1789770812972_gb6qm,Heliopolis,كافيه,01000000000,29.9877924,31.1193816,"https://www.google.com/maps?q=29.9877924,31.1193816",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201682_3nwa9],biz_atlas_1789777201682_3nwa9
biz_atlas_1789777156551_u2cr1,عيادات مدينه القوات المسلحه بالرمايه,عيادات ومراكز طبية وصيدليات,01000000000,29.9887643,31.1166596,"https://www.google.com/maps?q=29.9887643,31.1166596",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201568_7zq4w],biz_atlas_1789777201568_7zq4w
biz_atlas_1789777116521_16o1d,عيادات مدينه القوات المسلحه بالرمايه,عيادات ومراكز طبية وصيدليات,01000000000,29.9887643,31.1166596,"https://www.google.com/maps?q=29.9887643,31.1166596",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201568_7zq4w],biz_atlas_1789777201568_7zq4w
biz_atlas_1789777075267_chuc3,عيادات مدينه القوات المسلحه بالرمايه,عيادات ومراكز طبية وصيدليات,01000000000,29.9887643,31.1166596,"https://www.google.com/maps?q=29.9887643,31.1166596",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201568_7zq4w],biz_atlas_1789777201568_7zq4w
biz_atlas_1789777028414_x5175,عيادات مدينه القوات المسلحه بالرمايه,عيادات ومراكز طبية وصيدليات,01000000000,29.9887643,31.1166596,"https://www.google.com/maps?q=29.9887643,31.1166596",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201568_7zq4w],biz_atlas_1789777201568_7zq4w
biz_atlas_1789776056410_j9k8z,عيادات مدينه القوات المسلحه بالرمايه,عيادات ومراكز طبية وصيدليات,01000000000,29.9887643,31.1166596,"https://www.google.com/maps?q=29.9887643,31.1166596",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201568_7zq4w],biz_atlas_1789777201568_7zq4w
biz_atlas_1789775968156_t60qs,عيادات مدينه القوات المسلحه بالرمايه,عيادات ومراكز طبية وصيدليات,01000000000,29.9887643,31.1166596,"https://www.google.com/maps?q=29.9887643,31.1166596",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201568_7zq4w],biz_atlas_1789777201568_7zq4w
biz_atlas_1789775938247_ghqeu,عيادات مدينه القوات المسلحه بالرمايه,عيادات ومراكز طبية وصيدليات,01000000000,29.9887643,31.1166596,"https://www.google.com/maps?q=29.9887643,31.1166596",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201568_7zq4w],biz_atlas_1789777201568_7zq4w
biz_gplaces_1789531825043_hse42,عالم المفاتيح عصمت فرع الرمايه,نشاط تجاري / خدمي آخر,011 21020204,29.9871878,31.1128977,"https://www.google.com/maps?q=29.9871878,31.1128977",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777200657_cq0b0],biz_atlas_1789777200657_cq0b0
biz_atlas_1789777156423_1nbic,مدرسة الاهرام للتعليم الاساسي,مدارس وحضانات ومراكز تعليمية,01000000000,29.9884807,31.113005,"https://www.google.com/maps?q=29.9884807,31.113005",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777200027_28zk8],biz_atlas_1789777200027_28zk8
biz_atlas_1789776055734_ggvx9,مدرسة الاهرام للتعليم الاساسي,مدارس وحضانات ومراكز تعليمية,01000000000,29.9884807,31.113005,"https://www.google.com/maps?q=29.9884807,31.113005",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777200027_28zk8],biz_atlas_1789777200027_28zk8
biz_atlas_1789777156265_9zswi,Sun Mall,نشاط تجاري وخدمي,01000000000,29.9888314,31.1156667,"https://www.google.com/maps?q=29.9888314,31.1156667",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777199900_e4sys],biz_atlas_1789777199900_e4sys
biz_atlas_1789777116374_iegzz,Sun Mall,نشاط تجاري وخدمي,01000000000,29.9888314,31.1156667,"https://www.google.com/maps?q=29.9888314,31.1156667",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777199900_e4sys],biz_atlas_1789777199900_e4sys
biz_atlas_1789777075142_qvlui,Sun Mall,نشاط تجاري وخدمي,01000000000,29.9888314,31.1156667,"https://www.google.com/maps?q=29.9888314,31.1156667",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777199900_e4sys],biz_atlas_1789777199900_e4sys
biz_atlas_1789777028240_jm98u,Sun Mall,نشاط تجاري وخدمي,01000000000,29.9888314,31.1156667,"https://www.google.com/maps?q=29.9888314,31.1156667",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777199900_e4sys],biz_atlas_1789777199900_e4sys
biz_atlas_1789776055424_kqrog,Sun Mall,نشاط تجاري وخدمي,01000000000,29.9888314,31.1156667,"https://www.google.com/maps?q=29.9888314,31.1156667",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777199900_e4sys],biz_atlas_1789777199900_e4sys
biz_atlas_1789775968051_iuy1u,Sun Mall,نشاط تجاري وخدمي,01000000000,29.9888314,31.1156667,"https://www.google.com/maps?q=29.9888314,31.1156667",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777199900_e4sys],biz_atlas_1789777199900_e4sys
biz_atlas_1789775937742_bn3fw,Sun Mall,نشاط تجاري وخدمي,01000000000,29.9888314,31.1156667,"https://www.google.com/maps?q=29.9888314,31.1156667",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777199900_e4sys],biz_atlas_1789777199900_e4sys
biz_atlas_1789777154998_lvcpb,Best Sunrise view,نشاط تجاري وخدمي,01000000000,29.9819842,31.1199864,"https://www.google.com/maps?q=29.9819842,31.1199864",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777199532_p2k5o],biz_atlas_1789777199532_p2k5o
biz_atlas_1789777114072_hexg4,Best Sunrise view,نشاط تجاري وخدمي,01000000000,29.9819842,31.1199864,"https://www.google.com/maps?q=29.9819842,31.1199864",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777199532_p2k5o],biz_atlas_1789777199532_p2k5o
biz_atlas_1789777072860_414x6,Best Sunrise view,نشاط تجاري وخدمي,01000000000,29.9819842,31.1199864,"https://www.google.com/maps?q=29.9819842,31.1199864",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777199532_p2k5o],biz_atlas_1789777199532_p2k5o
biz_atlas_1789777024944_y7mhz,Best Sunrise view,نشاط تجاري وخدمي,01000000000,29.9819842,31.1199864,"https://www.google.com/maps?q=29.9819842,31.1199864",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777199532_p2k5o],biz_atlas_1789777199532_p2k5o
biz_gplaces_1789206197798_xmhcv,Kebab & Latte,كافيه / مقهى وكوفي شوب,010 70806055,29.9788179,31.1110814,"https://www.google.com/maps?q=29.9788179,31.1110814",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777197275_q5our],biz_atlas_1789777197275_q5our
biz_gplaces_1789532204638_7qnpe,لحوم ابو عفصه,جزارة / لحوم ودواجن وأسماك,011 58090320,29.9785121,31.1095915,"https://www.google.com/maps?q=29.9785121,31.1095915",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777196533_aciek],biz_atlas_1789777196533_aciek
biz_gplaces_1789532203282_svmnt,هايبر خوفو,سوبر ماركت / هايبر وبقالة,010 24933420,29.9794282,31.1102074,"https://www.google.com/maps?q=29.9794282,31.1102074",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777196082_bx8a7],biz_atlas_1789777196082_bx8a7
biz_atlas_1789777115124_a2wqm,قبر الطيور,نشاط تجاري وخدمي,01000000000,29.979166,31.1252737,"https://www.google.com/maps?q=29.979166,31.1252737",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777154378_k87oi],biz_atlas_1789777154378_k87oi
biz_atlas_1789777073991_0qnsm,قبر الطيور,نشاط تجاري وخدمي,01000000000,29.979166,31.1252737,"https://www.google.com/maps?q=29.979166,31.1252737",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777154378_k87oi],biz_atlas_1789777154378_k87oi
biz_atlas_1789777026700_4q6ow,قبر الطيور,نشاط تجاري وخدمي,01000000000,29.979166,31.1252737,"https://www.google.com/maps?q=29.979166,31.1252737",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777154378_k87oi],biz_atlas_1789777154378_k87oi
biz_atlas_1789775967229_g53i5,قبر الطيور,نشاط تجاري وخدمي,01000000000,29.979166,31.1252737,"https://www.google.com/maps?q=29.979166,31.1252737",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777154378_k87oi],biz_atlas_1789777154378_k87oi
biz_atlas_1789775936211_qhf8m,قبر الطيور,نشاط تجاري وخدمي,01000000000,29.979166,31.1252737,"https://www.google.com/maps?q=29.979166,31.1252737",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777154378_k87oi],biz_atlas_1789777154378_k87oi
biz_atlas_1789777078104_zdhtd,AC METRO YARD,نشاط تجاري وخدمي,01000000000,29.9904351,31.1266738,"https://www.google.com/maps?q=29.9904351,31.1266738",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777119450_agi17],biz_atlas_1789777119450_agi17
biz_atlas_1789777033408_8y4rz,AC METRO YARD,نشاط تجاري وخدمي,01000000000,29.9904351,31.1266738,"https://www.google.com/maps?q=29.9904351,31.1266738",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777119450_agi17],biz_atlas_1789777119450_agi17
biz_atlas_1789777077960_1ccuz,الممشي السياحي لربط المتحف الكبير بالأهرامات,نشاط تجاري وخدمي,01000000000,29.9903967,31.1265384,"https://www.google.com/maps?q=29.9903967,31.1265384",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777119315_u0r2z],biz_atlas_1789777119315_u0r2z
biz_atlas_1789777033243_8v55i,الممشي السياحي لربط المتحف الكبير بالأهرامات,نشاط تجاري وخدمي,01000000000,29.9903967,31.1265384,"https://www.google.com/maps?q=29.9903967,31.1265384",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777119315_u0r2z],biz_atlas_1789777119315_u0r2z
biz_atlas_1789777077060_iq0fc,مركز خوفو للمؤتمرات,نشاط تجاري وخدمي,01000000000,29.9904367,31.1294986,"https://www.google.com/maps?q=29.9904367,31.1294986",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777118491_fsu2n],biz_atlas_1789777118491_fsu2n
biz_atlas_1789777031996_urmty,مركز خوفو للمؤتمرات,نشاط تجاري وخدمي,01000000000,29.9904367,31.1294986,"https://www.google.com/maps?q=29.9904367,31.1294986",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777118491_fsu2n],biz_atlas_1789777118491_fsu2n
biz_atlas_1789775968704_zvklt,مركز خوفو للمؤتمرات,نشاط تجاري وخدمي,01000000000,29.9904367,31.1294986,"https://www.google.com/maps?q=29.9904367,31.1294986",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777118491_fsu2n],biz_atlas_1789777118491_fsu2n
biz_atlas_1789775939834_icvx3,مركز خوفو للمؤتمرات,نشاط تجاري وخدمي,01000000000,29.9904367,31.1294986,"https://www.google.com/maps?q=29.9904367,31.1294986",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777118491_fsu2n],biz_atlas_1789777118491_fsu2n
biz_atlas_1789777076833_97a87,محطة مترو الرماية,نشاط تجاري وخدمي,01000000000,29.9892707,31.128883,"https://www.google.com/maps?q=29.9892707,31.128883",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777118284_e371a],biz_atlas_1789777118284_e371a
biz_atlas_1789777031620_i2x0o,محطة مترو الرماية,نشاط تجاري وخدمي,01000000000,29.9892707,31.128883,"https://www.google.com/maps?q=29.9892707,31.128883",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777118284_e371a],biz_atlas_1789777118284_e371a
biz_atlas_1789775968525_7lgse,محطة مترو الرماية,نشاط تجاري وخدمي,01000000000,29.9892707,31.128883,"https://www.google.com/maps?q=29.9892707,31.128883",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777118284_e371a],biz_atlas_1789777118284_e371a
biz_atlas_1789775939320_8r8vm,محطة مترو الرماية,نشاط تجاري وخدمي,01000000000,29.9892707,31.128883,"https://www.google.com/maps?q=29.9892707,31.128883",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777118284_e371a],biz_atlas_1789777118284_e371a
biz_atlas_1789777076481_v3vv8,روقان بيت الحنه,صالونات ومراكز تجميل وعناية,01000000000,29.9891757,31.1177953,"https://www.google.com/maps?q=29.9891757,31.1177953",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777117900_m2i0q],biz_atlas_1789777117900_m2i0q
biz_atlas_1789777031109_gockn,روقان بيت الحنه,صالونات ومراكز تجميل وعناية,01000000000,29.9891757,31.1177953,"https://www.google.com/maps?q=29.9891757,31.1177953",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777117900_m2i0q],biz_atlas_1789777117900_m2i0q
biz_atlas_1789777074119_9r1ye,Tomb of Neferbauptah,نشاط تجاري وخدمي,01000000000,29.978469,31.129387,"https://www.google.com/maps?q=29.978469,31.129387",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777115271_je5jl],biz_atlas_1789777115271_je5jl
biz_atlas_1789777026871_179df,Tomb of Neferbauptah,نشاط تجاري وخدمي,01000000000,29.978469,31.129387,"https://www.google.com/maps?q=29.978469,31.129387",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777115271_je5jl],biz_atlas_1789777115271_je5jl
biz_atlas_1789775967326_syzrs,Tomb of Neferbauptah,نشاط تجاري وخدمي,01000000000,29.978469,31.129387,"https://www.google.com/maps?q=29.978469,31.129387",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777115271_je5jl],biz_atlas_1789777115271_je5jl
biz_atlas_1789775936440_lqku8,Tomb of Neferbauptah,نشاط تجاري وخدمي,01000000000,29.978469,31.129387,"https://www.google.com/maps?q=29.978469,31.129387",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777115271_je5jl],biz_atlas_1789777115271_je5jl
biz_atlas_1789777073851_0tpeg,مصطبة هميونو,نشاط تجاري وخدمي,01000000000,29.97938,31.1299539,"https://www.google.com/maps?q=29.97938,31.1299539",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777114974_41d2p],biz_atlas_1789777114974_41d2p
biz_atlas_1789777026533_4kaus,مصطبة هميونو,نشاط تجاري وخدمي,01000000000,29.97938,31.1299539,"https://www.google.com/maps?q=29.97938,31.1299539",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777114974_41d2p],biz_atlas_1789777114974_41d2p
biz_atlas_1789775967145_ws43d,مصطبة هميونو,نشاط تجاري وخدمي,01000000000,29.97938,31.1299539,"https://www.google.com/maps?q=29.97938,31.1299539",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777114974_41d2p],biz_atlas_1789777114974_41d2p
biz_atlas_1789775936091_uue7d,مصطبة هميونو,نشاط تجاري وخدمي,01000000000,29.97938,31.1299539,"https://www.google.com/maps?q=29.97938,31.1299539",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777114974_41d2p],biz_atlas_1789777114974_41d2p
biz_gplaces_1789532413196_omnwz,Oscar Car Accessories,قطع غيار سيارات وزيوت وشحوم,010 65553511,29.9493709,31.0915413,"https://www.google.com/maps?q=29.9493709,31.0915413",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_gplaces_1789533924155_x80b0],biz_gplaces_1789533924155_x80b0
biz_gplaces_1789532413599_ile4b,W.C CAR,مغسلة سيارات وديتيلينج وتلميع,011 27946388,29.9650459,31.1005155,"https://www.google.com/maps?q=29.9650459,31.1005155",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_gplaces_1789533923951_c8nsz],biz_gplaces_1789533923951_c8nsz
biz_gplaces_1789532414089_zog2r,FOX CAR فوكس كار,معرض سيارات / بيع وشراء,010 66406630,29.9498894,31.093487,"https://www.google.com/maps?q=29.9498894,31.093487",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_gplaces_1789533923757_0xaa6],biz_gplaces_1789533923757_0xaa6
biz_gplaces_1789532413903_reut4,Car Market Accessories - حدائق الأهرام,قطع غيار سيارات وزيوت وشحوم,010 33990119,29.9777284,31.0962816,"https://www.google.com/maps?q=29.9777284,31.0962816",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_gplaces_1789533923362_palf3],biz_gplaces_1789533923362_palf3
biz_gplaces_1789532413457_wiu3w,اوتو وان كار كير سنتر- auto1one car care center,مغسلة سيارات وديتيلينج وتلميع,011 41720570,29.978464,31.098656,"https://www.google.com/maps?q=29.978464,31.098656",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_gplaces_1789533923203_3my7y],biz_gplaces_1789533923203_3my7y
biz_gplaces_1789531730873_7rv1i,بلبن,مخبز / حلواني ومعجنات,012 66458556,29.9535509,31.0845887,"https://www.google.com/maps?q=29.9535509,31.0845887",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_gplaces_1789532383501_ch111],biz_gplaces_1789532383501_ch111
biz_gplaces_1789531840400_kccgv,Mobde3on Academy & Nursery,عيادة أطفال ورعاية حديثي الولادة,010 69521065,29.967901,31.0927734,"https://www.google.com/maps?q=29.967901,31.0927734",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_gplaces_1789532271703_t44w9],biz_gplaces_1789532271703_t44w9
lead_1788840479610,مطعم خوفو‭,مطعم / مأكولات ومشويات,01080058888,29.977722,31.110896,"https://www.google.com/maps?q=29.977722,31.110896",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788916371537],biz_1788916371537
lead_1788889556479,دكان البنا,سوبر ماركت / هايبر وبقالة,01550155150,30.0444,31.2357,"https://www.google.com/maps?q=30.0444,31.2357",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788914522960],biz_1788914522960
lead_1788921538514,إسلام الميكانيكي عفشه وكهرباء وتغير زيت,مركز صيانة سيارات وميكانيكا,01021407365,30.036521,31.209825,"https://www.google.com/maps?q=30.036521,31.209825",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1789639881001_yvbqb],biz_1789639881001_yvbqb
lead_1788921438739,مطاعم أسماك وادي النيل,مطعم / مأكولات ومشويات,0238500512,30.058753,31.206318,"https://www.google.com/maps?q=30.058753,31.206318",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1789054099678_ju4pz],biz_1789054099678_ju4pz
lead_1788921611017,TOWN TEAM,متجر ملابس,01275322218,29.99406,31.18536,"https://www.google.com/maps?q=29.99406,31.18536",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1789044484859_jveaz],biz_1789044484859_jveaz
lead_1788921739602,KHOTWH - OCTOBER BRANCH,متجر ملابس,01069798061,29.985409,30.984541,"https://www.google.com/maps?q=29.985409,30.984541",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1789044471220_blync],biz_1789044471220_blync
lead_1788720956582,صيدلية الجابري,صيدلية وخدمات دوائية,01289377799,29.955891,31.097379,"https://www.google.com/maps?q=29.955891,31.097379",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788939631199],biz_1788939631199
lead_1788921761162,Ben Soliman,متجر ملابس,0236121231,29.971922,31.044688,"https://www.google.com/maps?q=29.971922,31.044688",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788935128320_suh9l],biz_1788935128320_suh9l
lead_1788921565939,ردياتير محسن الزقازيقى لهندسة الردياتير والتكييف والإنتركوللر والأفتركوللر‭,مركز صيانة سيارات وميكانيكا,01022563563,30.016106,31.307331,"https://www.google.com/maps?q=30.016106,31.307331",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788922054146],biz_1788922054146
lead_1788920872281,مطعم كرم الشام السوري‭,مطعم / مأكولات ومشويات,01044859031,30.006777,31.183333,"https://www.google.com/maps?q=30.006777,31.183333",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788920956054],biz_1788920956054
lead_1788919552039,مشهور‭,مطعم / مأكولات ومشويات,0217555,29.984118,30.998086,"https://www.google.com/maps?q=29.984118,30.998086",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788920616505],biz_1788920616505
lead_1788919728373,كشري جحا جمال عبد الناصر‭,مطعم / مأكولات ومشويات,01116600555,29.967181,30.931802,"https://www.google.com/maps?q=29.967181,30.931802",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788920519195],biz_1788920519195
lead_1788919748438,مطعم حضر موت و البخاري‭,مطعم / مأكولات ومشويات,01222241998,29.983803,30.936829,"https://www.google.com/maps?q=29.983803,30.936829",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788920474671],biz_1788920474671
lead_1788919689720,روستو اكتوبر التانى‭,مطعم / مأكولات ومشويات,01200001100,29.969502,30.944382,"https://www.google.com/maps?q=29.969502,30.944382",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788920458201],biz_1788920458201
lead_1788919583451,سلامة المتميز‭,مطعم / مأكولات ومشويات,01144671112,29.986151,30.990533,"https://www.google.com/maps?q=29.986151,30.990533",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788920414490],biz_1788920414490
lead_1788842498404,مطعم دار اليمن‭,مطعم / مأكولات ومشويات,01117518890,30.007183,31.184704,"https://www.google.com/maps?q=30.007183,31.184704",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788916022840],biz_1788916022840
lead_1788914976144,سوبرماركت سعودي - فرع دريم لاند‭,سوبر ماركت / هايبر وبقالة,0238553273,29.958786,31.059574,"https://www.google.com/maps?q=29.958786,31.059574",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788915001950],biz_1788915001950
lead_1788842541280,الأبيض أوتوموتيف‭,مطعم / مأكولات ومشويات,01210642222,30.013417,31.205545,"https://www.google.com/maps?q=30.013417,31.205545",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788913173693],biz_1788913173693
lead_1788899464222,حضرموت,خدمات وأنشطة عامة,0233024144,30.0444,31.2357,"https://www.google.com/maps?q=30.0444,31.2357",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788913038599],biz_1788913038599
lead_1788838945253,اباتشي للعطور حدائق الاهرام Apache Perfumes‭,عملاء مهتمون,01100196009,29.971812,31.096176,"https://www.google.com/maps?q=29.971812,31.096176",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [lead_1788840066980],lead_1788840066980
lead_1788557478601,Home stock,عملاء مهتمون,01061624860,29.9753,31.112,"https://www.google.com/maps?q=29.9753,31.112",نسخة مكررة (تطابق جغرافي واسمي كامل) - تم الإبقاء على الأصلية [biz_1788560419735],biz_1788560419735
